"p_sw" "p_dip" "kurt" "var" "skew"
"NCU01862" -0.706527932282815 -0.845308034651808 2.75701116244742 0.0904928853858174 0.16172772037301
"NCU01334" -0.994683058049231 -0.13040831052814 2.11327530221072 0.1350783802299 0.0389861894018684
"NCU02399" -0.373438552249036 -0.118251078495262 2.56933183179143 0.0173303928078164 -0.116561654019487
"NCU07158" -1.59651889411184 -1.17268331582532 2.94123900637643 0.0694325597874696 0.510172154913683
"NCU04072" -0.388081953468686 -0.0483459910391228 2.80353593771193 0.204857485308789 0.00153035501695294
"NCU09516" -0.903924357297653 -0.789398614053561 3.48398809682746 0.0264916318788572 -0.425077888313959
"NCU05937" -0.435659793038171 -0.0471013804859619 2.18842780480133 0.0236684330965958 -0.143084783783591
"NCU03356" -0.214160990418651 -0.314588840460957 2.58905319244129 0.0212225144357475 0.260768130331159
"NCU03206" -0.690372854402434 -0.0508695954898907 3.08252359653555 0.0134524249376315 0.222108276058984
"NCU00280" -2.36219052025506 -0.191871176870225 1.89822382858591 0.0114606722320441 -0.0642838533500821
"NCU09608" -0.332159303884657 -0.044528175871794 2.42270773662154 0.0253222111749511 0.108206585860662
"NCU04475" -0.368752857826028 -0.00472934628293956 2.70074907374389 0.321048382252696 -0.224379781335427
"NCU03184" -0.00230087049650875 -0.351863419230171 2.6866551482623 0.0528232973281899 0.10649231351079
"NCU01123" -2.85482256806604 -0.110064629805117 3.46919370651197 0.0682128535624632 0.788669155100576
"NCU08157" -0.0521775221990122 -0.212691932798476 2.7817620991714 0.0602297630478478 -0.173054573110039
"NCU05414" -4.46581710472073 -0.0916736301343657 3.56527359220748 0.149928626242623 0.786741468927913
"NCU03628" -3.24160994188087 -0.266022593713927 3.95236432112485 0.0840147548415618 -0.848926548674821
"NCU00809" -1.75496080858831 -0.819331704766366 2.42243213828893 0.105010569463359 0.165098789972025
"NCU04336" -0.138358978688326 -2.1496257669075 2.92429032754693 0.0893992973699169 0.221697209369877
"NCU10853" -0.895428561238277 -0.493368122905263 2.19580217591144 0.00907079621549868 -0.114231493199199
"NCU06077" -7.11504401370389 -0.203057745871121 4.67308866024174 0.155505019084425 1.18438497290764
"NCU05999" -0.399484804059374 -0.252766453646567 2.32110143091239 0.00641183345449027 0.138453816520952
"NCU01411" -0.590694144256878 -0.877193631389564 3.34440412191498 0.155899234660706 0.278949005457954
"NCU07843" -0.931587553599485 -0.0839621836628827 3.12603263257768 0.0276254192140668 0.377212238138209
"NCU00419" -0.833905848649454 -0.41133766466391 2.33625393251745 0.0555454110605253 -0.303048613674324
"NCU03749" -0.547583699658689 -0.121021427993497 2.75499863230654 0.0651218108263796 0.115311878187973
"NCU05637" -4.32449571177755 -1.28276062955844 3.52504130507469 0.233203537339533 0.772999451469608
"NCU11624" -0.684163460784883 -0.0346666123209048 2.64368039844183 0.111994517082012 -0.405927177247838
"NCU07868" -0.325509334676975 -0.00454485098349827 3.42196671027486 0.0438242843181982 -0.184751983673831
"NCU07590" -0.713547338277852 -0.0979170498063363 2.30159611334916 0.0777922805515921 -0.191097384257477
"NCU07727" -0.520503788721539 -0.0414019290951625 2.18521109091531 0.0270126890406011 0.0405734229397522
"NCU06226" -0.790652952004744 -0.181790549336075 3.24159610322685 0.0664082350293337 0.387609806513129
"NCU04348" -2.20755793890864 -0.0633733105384186 3.05559222625214 0.0743043160832013 -0.660316160097284
"NCU00163" -0.017416676129499 -0.0970449793625299 3.17360924253084 0.0297066405983257 0.241078828512531
"NCU02534" -0.243564549362089 -0.0148146641049602 3.52313536009439 0.0230770106529911 0.138212206614111
"NCU00385" -0.00396742943684509 -0.10521926274425 2.83115112123358 0.043591379008718 0.122192868016567
"NCU00455" -0.958275739149025 -0.169715934998134 3.24600502440117 0.0159034511081433 -0.563878950120093
"NCU02063" -0.522280334935724 -0.0782020991063813 2.76985273049534 0.0306274285324682 -0.293499330765768
"NCU01888" -1.07247417287843 -0.260820041374729 2.42429413548951 0.0678130858824018 0.145446499326358
"NCU09415" -0.341658235858754 -0.19784472571096 3.54936607165064 0.402447727562034 -0.188062201023981
"NCU03550" -1.71597423692025 -0.144737571963926 3.16767045783471 0.0380952198136989 -0.593047043756789
"NCU06541" -1.02159856507916 -0.232457165857872 2.28347571451328 0.0192736740443312 0.0411759050736024
"NCU01369" -0.112680062148507 -0.000932769970254959 3.49446150182623 0.0510266038102337 -0.0867724433551918
"NCU06055" -0.174775319396084 -0.0622451600588867 3.22047402466108 0.0908802432431506 -0.0435520246981993
"NCU04044" -1.50888001082271 -0.407402284820236 3.3835388891225 0.018213865785287 -0.393761799051232
"NCU09821" -0.494788531856147 -1.04706122273181 2.27865631224523 0.288692496539083 0.158524654843347
"NCU03787" -0.103734224766677 -0.000423878494513389 2.86958216140257 0.039532470586266 -0.184165416747226
"NCU11843" -0.0779114052640185 -0.622500076996053 3.34127645036234 0.302703749507421 -0.247071363166719
"NCU02182" -3.38188202161473 -0.367326184307179 1.92234313423708 0.151552384697556 -0.277732156731093
"NCU02972" -0.173994091326639 -0.0375371473910012 3.20112017691481 0.0352306457198528 0.237322954381727
"NCU08441" -5.45703775321018 -0.249062812950353 3.00446820513678 0.337186671908856 0.85798951061833
"NCU06035" -0.178403874372113 -0.408188122786914 2.82752966378968 0.0383114017817307 0.259064183019287
"NCU07143" -0.349637819932887 -0.132212463790591 3.06918798357989 0.200118775183589 -0.187443502743133
"NCU03530" -0.603958600722517 -0.078415976708101 2.23604548987169 0.198472111402302 -0.100438940296735
"NCU05965" -9.60124851677709 -0.1328898613198 4.55419186350478 0.362367692750429 1.36976157380568
"NCU02988" -0.768731770706485 -0.29140893134736 2.37984481846996 0.0670056386939712 -0.21111747787932
"NCU04741" -0.60781276360912 -0.022543489791696 2.32766528615051 0.052242675124407 0.227084000504468
"NCU02294" -1.66709495671194 -0.0728547779194687 2.05617423397077 0.0215718088961967 -0.108676720661744
"NCU03967" -0.735500938691582 -0.475096388892658 2.21205033949828 0.178240949315789 0.0234176415200739
"NCU04800" -0.772202400644007 -0.265672456880562 2.6507115271034 0.0194875559086731 -0.165898214436712
"NCU03137" -11.8808109763632 -0.0780951774569366 3.87861693210328 0.27931961324223 1.3551439245088
"NCU07168" -0.421961637872298 -0.000720700382359689 2.42385534407339 0.312255213685743 -0.0129671736291408
"NCU03021" -0.366246474597562 -1.08571377371343 2.42323023407714 0.0263958241776132 -0.0912070375865229
"NCU06871" -0.450178375750829 -0.186733024685407 2.80286283988153 0.0275292139068475 0.30090168490292
"NCU06804" -0.0997287857154127 -0.11531398569126 2.58202857254537 0.0838592995072083 -0.0953051644657226
"NCU11921" -1.62420533345071 -0.125223416936948 2.87314897071375 0.12713898788883 -0.268947347286833
"NCU01740" -0.429097785758404 -0.437860179077704 2.54396302990906 0.0540690472661551 0.166299190833048
"NCU01149" -1.04660159843072 -0.304003268733527 2.19906219911786 0.0960335437655327 -0.257888010447416
"NCU01260" -0.48522321872758 -1.4414388996292 3.69881690587287 0.0373026754963324 0.334158440688288
"NCU11652" -1.16571639787981 -0.151256628006628 3.42612954928829 0.0224975036645936 -0.414771370755009
"NCU02563" -1.00384257547505 -0.0126664048003125 3.03771243058281 0.0131656252295231 0.425309383794579
"NCU00584" -1.78467045530751 -0.669333540421261 3.35121561271347 0.0638824636589659 0.496450309186004
"NCU03248" -0.927883027720253 -0.0776523380858613 2.65230925176762 0.371314687837079 0.354750962227263
"NCU03961" -0.145051496537185 -1.22510135618214 3.23483016944297 0.0732083176596264 -0.352682760752445
"NCU03578" -1.09394719198077 -0.0146856383211287 2.71773746681373 0.0450925793613803 0.392902300255617
"NCU08819" -0.237282685937686 -0.506151346050346 2.69959421403823 0.0997814096485279 0.032509624002972
"NCU00108" -1.34441996686211 -0.257525024847362 2.24772840256933 0.0372295378169063 0.180244284713401
"NCU08313" -0.783829325137046 -0.142894403803571 2.62294336595088 0.108071402959211 0.373285850655702
"NCU00928" -0.133528387700978 -0.501428842299994 3.30283549669874 0.041433823833323 0.208458352341128
"NCU02225" -0.0572742901520219 -0.202590573380813 2.75506499433189 0.00994950528764875 -0.143363587163092
"NCU08857" -1.42405519922863 -0.00614968001601949 3.58187134987494 0.0624665043065334 0.0049967060243207
"NCU10721" -0.721736848254649 -0.755753210318716 2.88863919643937 0.0632813569273795 -0.389723888446177
"NCU05276" -0.413571166396964 -0.0109368322595782 2.80589273361394 0.0297908104186969 0.269445416623639
"NCU01471" -0.525615853764561 -0.110080399815289 2.13225074134734 0.0216055187236442 -0.0374322265250779
"NCU11629" -0.955847432136021 -0.14526014893344 2.28873311450761 0.0669744003239299 0.276944113700642
"NCU12097" -0.832880610755803 -0.0251330966495513 3.2858420272923 0.101622975475169 0.474339975447597
"NCU06383" -3.39680371638683 -0.150205465883066 1.93218187411324 0.0966039753187224 0.278567002804269
"NCU06726" -1.57306149103291 -0.104293765223307 3.88484847152817 0.0455945319151832 0.60050658483353
"NCU04174" -0.402709932456321 -1.39261461682929 3.43050915140043 0.0784823751621689 0.213635756512656
"NCU08678" -0.242628407192393 -0.266170056433775 2.96223787282937 0.0430043003751643 -0.145190057837862
"NCU06369" -1.00799398339399 -0.239558083753374 2.85149473335794 0.0221591331034098 -0.39353700639807
"NCU03903" -1.10829839411333 -0.0992577833571371 2.33208838321511 0.12805264883009 -0.196992897678498
"NCU01000" -0.675412691982289 -0.422590717211958 2.16405688558559 0.0925540732250331 0.0796890706598891
"NCU00819" -2.35431840738005 -0.399598749508374 3.52947963471969 0.207162426934508 -0.330946656580227
"NCU05569" -1.37395000847013 -0.12392738565079 2.21805189510312 0.153560909692212 0.131544401860992
"NCU07021" -0.590285089829892 -0.00420433367767254 3.61862766911655 0.0604989810934666 -0.324777594644362
"NCU08827" -0.915607902481819 -1.33612615200979 2.29971294757366 0.098561300439155 -0.18932350950584
"NCU03082" -1.44591436929144 -0.158480329306826 2.97490118110865 0.0997645543371374 0.541372371272689
"NCU07722" -0.278222908823009 -0.127226767207502 2.62344180186418 0.0475771674240595 0.112752536870719
"NCU05244" -1.8333850338767 -0.0940607840457434 4.07202151727137 0.0981970317269998 -0.672093015790361
"NCU03441" -0.190250913723412 -0.163940878472372 2.3553782713726 0.0567503136775962 -0.0955897052859602
"NCU07943" -3.16640124948455 -0.490065083649679 2.29030599340496 0.198415088354672 0.422120199178082
"NCU11815" -1.19609744686317 -0.355787399755407 3.21497658761195 0.0904459827116578 -0.36870402917432
"NCU03060" -3.06590792248519 -0.152983587918074 3.71549887746657 0.014143153998853 -0.818345214378419
"NCU04083" -0.932416442746434 -0.0400924024710401 2.2090695653599 0.176500615971106 -0.0487534468528401
"NCU12125" -0.813301555602501 -0.0216047870099159 2.73652120812721 0.089234640471868 0.138057918183467
"NCU06306" -1.34329690924696 -0.259134565378472 3.55502111020242 0.0621697956667104 0.643233324929411
"NCU00364" -0.115977532694003 -0.331073641341716 3.01223178497626 0.0475153109436448 0.157652874414114
"NCU02428" -0.0898345823210311 -1.0051273490939 3.17354843138722 0.0393378583674124 0.135747231018089
"NCU06211" -1.09906584992553 -0.115789685375169 2.52404739247562 0.029964605709592 0.35016965146627
"NCU00535" -1.42365091343688 -0.0267423173947758 2.53268399443742 0.423419507249043 0.433685337733968
"NCU05305" -0.497491894673756 -0.0276858574817597 2.6960078291419 0.0280144476355686 -0.273579543355716
"NCU05272" -3.31504723427907 -0.717223370661811 4.59818870660833 0.04741404739059 -0.60378746368691
"NCU06688" -0.252718016881245 -0.0936728713988061 3.14315831235466 0.00886143485050141 0.337076192729957
"NCU08652" -0.613821621005465 -0.0583889887900733 2.94988357212593 0.0297523912208215 0.347044063078985
"NCU07923" -5.69702569770195 -0.0134106121822769 4.03589066815229 0.834911497159883 -1.00091011711687
"NCU07994" -0.452860933501642 -0.139396844460247 3.75209736196029 0.0574776860474103 -0.0600032093365846
"NCU00355" -0.88467787519537 -0.172078952379045 2.24258350970527 0.253887243962207 -0.0600181662685808
"NCU00673" -0.187743168856675 -0.12732302903976 2.77616318488061 0.0618398880824276 -0.023071146582123
"NCU03370" -8.73995830170732 -0.651262324039956 3.37265140407474 0.238837403039156 -1.06145096815904
"NCU06855" -0.58489912883288 -0.201121268616085 2.59178631447168 0.0133006651245026 -0.20087029142882
"NCU11631" -0.652680468441142 -0.26570930761666 3.08916998442278 0.0831751676187558 -0.0152430067514637
"NCU00813" -0.0307291565449218 -0.0266842824577273 2.72465196058317 0.0544779594956805 -0.176474558047952
"NCU05981" -1.9387233680468 -0.789803088164955 1.91223892156729 0.231382921801405 -0.0736595135315723
"NCU06348" -0.10681668298102 -0.057281403213157 2.3921625461352 0.104687760942655 0.07777844550343
"NCU01199" -0.573081737781715 -0.0312357266347661 2.4553888925325 0.0281533249276663 0.184748937393449
"NCU06080" -0.943091583993011 -0.209377321062052 3.04157059778725 0.172651090418767 0.0833826248348284
"NCU06192" -0.978850477356125 -0.942083150894633 2.10785422567079 0.0224249076674865 0.0794228373562019
"NCU03056" -0.355344630550737 -0.0277003804389245 2.65378733533227 0.0819252597950867 0.0184050688501213
"NCU01238" -0.133674771661454 -0.819043275581743 3.12455782335855 0.023589742441888 -0.154463047414309
"NCU01105" -1.96654293571738 -0.43246862440739 2.3010958087506 0.0736935890751125 -0.391625252792051
"NCU00188" -3.03305334416888 -0.0658144678340072 3.08839865962856 0.136035286027393 0.660134859857577
"NCU01159" -0.448143544035948 -1.2069909627123 2.35217351744876 0.227159989367455 -0.122481579059069
"NCU09758" -1.03394576952512 -0.635723541579179 2.77385635580335 0.170022267748021 -0.225866705241498
"NCU04249" -2.09573493969291 -0.450325653444912 3.07911802600583 0.112199726964961 -0.0454908673337274
"NCU00434" -1.70993407893516 -1.79501380531562 2.04836033208371 0.0145596520771135 0.166786324445968
"NCU01298" -0.0225408382080265 -0.0185205000036122 2.92029775532399 0.272478848917109 0.0991217057244299
"NCU03170" -0.0937422987677545 -0.526630039007841 2.65901956447677 0.0737613698370063 0.107171105051196
"NCU02494" -0.438905829893688 -0.0265537161625055 2.61350366891171 0.0576298445065486 -0.385086558255363
"NCU11260" -0.367257767856739 -0.131454967360537 2.44414057879825 0.122716788599118 0.0699835435228779
"NCU04649" -4.69759878729844 -0.0131958801312616 4.37467433824511 0.0807125442468837 -1.01032826019059
"NCU04124" -2.207358918683 -0.620028537862933 2.83285173599578 0.0134701813744029 -0.593474441222149
"NCU02505" -1.97750713328211 -0.0939211181573577 3.31617351728145 0.0661836878728793 -0.273690422351893
"NCU11277" -1.64425493463984 -0.0118226858087713 3.43537608256526 0.0102471619505799 -0.547428938261615
"NCU00638" -1.25258612363934 -0.00125803071203007 2.83504994124157 0.1960789695884 -0.486828068538944
"NCU07017" -0.0463559956460652 -0.29477976361157 2.97921529075422 0.0830588563960558 0.0645043954511299
"NCU00567" -0.0107479155458454 -0.116202141557548 2.57692961404718 0.0673597043016477 0.121168830527136
"NCU06303" -1.66385797084948 -0.59142372728127 2.06623356206626 0.12926423734957 -0.015145806872873
"NCU06791" -0.26211384494101 -0.0178443820456258 2.59716481915988 0.0108541675304739 0.276816836915426
"NCU03535" -0.510120017793002 -0.171441560965604 2.45198598629513 0.174582407141386 -0.230090057292766
"NCU08440" -1.24761547146548 -2.12649850042579 2.55858946403693 0.268239289822241 -0.354269120122788
"NCU07805" -0.327224829894896 -0.00189471657152247 3.3345596426108 0.315832430784161 -0.0977040796817543
"NCU11538" -1.05630519747446 -1.01314893790115 2.07610746074339 0.0310526911538374 0.103603364027775
"NCU01331" -0.247557547772331 -0.742754177752235 2.46118969942596 0.0662564732030552 0.0432189267059704
"NCU00302" -0.226502994158666 0 2.5689685923782 0.0400859558955766 -0.142680758243513
"NCU07301" -0.367891403479179 -0.00104589214232132 3.08525674306194 0.0151557442582604 0.296644478652226
"NCU03860" -1.03093068813626 -0.366266127943387 2.93184979444896 0.018222644218918 0.511765132488915
"NCU03989" -0.207653693529626 -0.883325485042914 2.55722360280701 0.035358929035541 0.229777940184043
"NCU03662" -1.9763110388891 -0.419534519580996 2.14481397306877 0.0141795509603427 -0.249309866631339
"NCU08568" -1.78743112752229 -0.130971758846665 3.56906198226989 0.0458942495592314 0.267683919863474
"NCU03893" -1.8575628829649 -0.0566533188497546 3.75163233587267 0.0489521233528165 0.343670853654204
"NCU00268" -1.44137162144442 -0.487094750239302 2.26688101628081 0.0636141243710792 -0.207090022560382
"NCU03154" -0.575783628927374 -0.0130813752217386 3.11465442571769 0.0544765241117091 0.483355096756579
"NCU04054" -0.222790855823922 -0.652997823567135 2.50454037006281 0.0182113990678615 -0.160485859555999
"NCU03629" -2.87229891328866 -0.25840263487919 4.26027143116045 0.0884998482633259 0.801084724585572
"NCU03857" -1.00326938132676 -0.0106797958875167 3.76401304184484 0.039729425502672 -0.564552781009294
"NCU03128" -0.478163425793431 -0.0516130457278394 2.66599149504852 0.0331236200175357 -0.376809807088172
"NCU02249" -0.979425150580107 -0.103698135248646 2.11665947271965 0.0161855457457245 -0.0478221424795144
"NCU06231" -0.0728420722955482 -0.330798294698222 2.77330230030355 0.0583094467798204 0.0563784435789259
"NCU02794" -0.890811540436236 -0.392713029009616 2.70134543661515 0.0242477303937266 -0.439682870030592
"NCU07883" -2.24706567263939 -0.292865706079274 3.57231854741721 0.1172782799505 0.0967632743668517
"NCU07468" -0.703757283175711 -1.17693659794558 2.39831662677604 0.0317922778347426 0.124996851392872
"NCU00350" -2.61488888285853 -1.68993394128167 2.0926785878396 0.0580170388583678 0.290594704209874
"NCU02415" -0.957640132585285 -0.207115742560788 2.0895394348024 0.0245693672774353 -0.02038595750704
"NCU04408" -0.570552336813072 -0.339845627414553 2.87843974835705 0.0509384337032407 0.371262270779347
"NCU03938" -1.36343647462152 -0.0124804394608547 2.32763252401755 0.0321355512396132 0.286425518693144
"NCU03059" -0.593152264214383 -0.0989614200447457 3.09480085811459 0.0244738480683235 -0.447575672977297
"NCU04885" -1.04097574690001 -0.381810109994085 3.06321501506604 0.0717499216412859 -0.46083306291806
"NCU09319" -0.188463385959482 -0.408613157327369 2.53312582549766 0.0105221202919379 -0.256235561765732
"NCU03151" -4.4188530169544 -0.0397395650666151 2.56054432007082 0.142815625187483 0.651207096836542
"NCU09900" -2.23285230728772 -0.00220613281014937 4.05555214769632 0.0227762942598939 -0.388623540380077
"NCU03123" -0.204705449152236 -0.514670648258975 3.21806986835168 0.0304183519698472 0.0453745946122366
"NCU02765" -0.522312657578892 -0.0239893707295149 2.27619255119814 0.315777773817584 -0.174646236871543
"NCU00490" -5.24944874818617 -0.11604348443113 4.33529521881163 0.0189171184275541 0.495688040721055
"NCU07000" -0.231035978781125 -0.15486195593835 3.45028452876992 0.0220247338415141 -0.224036173285593
"NCU11323" -1.81820547179958 -0.261241854627753 2.97051927150089 0.189158167953675 -0.526458207266356
"NCU02457" -1.40523576116829 -0.861224017698257 3.2579939926839 0.0309571606573829 -0.588794574846096
"NCU03229" -0.828839728321373 -0.130376123068372 3.77867078138683 0.0769629260918998 -0.233648578197668
"NCU01284" -0.209295558132557 -0.0364377548778026 2.76146216277356 0.0475851592049877 0.057647537667095
"NCU10142" -0.0477201511061718 -0.0559509299514996 2.70765460959959 0.254884628148197 -0.149888548313695
"NCU07895" -0.441131243235834 -0.0577452424637693 2.73201139585157 0.256780072943404 0.352960436072157
"NCU00700" -1.36234901336711 -0.103870517970056 2.27176326983405 0.448448356331889 -0.264430167478415
"NCU06702" -2.44624788275187 -0.425634662439786 3.07185686913033 0.0336985342770961 -0.0998445299881711
"NCU04699" -0.969985233996408 -0.0798225972289957 2.29467078573138 0.0837016294179271 -0.314334684491359
"NCU08880" -0.50217745957931 -1.58902333322766 2.80816172104913 0.224782107735081 -0.341285378087368
"NCU07836" -1.37226307032523 -0.137385195690496 3.41287795170902 0.0986869162308895 -0.626920611848632
"NCU11365" -2.13295930955839 -1.23919530542489 2.26723833542604 1.95392050943448 0.402365042529071
"NCU08951" -1.73392155750632 -0.0294883145436314 3.36049401065284 0.0647558193841737 -0.690873021061889
"NCU11351" -0.226336967896493 -0.00149850884028868 2.88169705159984 0.0326556684339189 -0.0644458359561495
"NCU04273" -2.1300806566345 -0.386685082049237 2.12839826870042 0.0664077426572906 -0.234236134067806
"NCU06762" -1.43542689865613 -0.00234771771177202 3.21373469078069 0.0496655576290841 -0.0100780432925181
"NCU01083" -0.0347289788292269 -0.285302272341686 2.76486114627055 0.0482444612068079 -0.00181725363068067
"NCU04133" -0.311477523216867 -0.00799913495413731 2.59557762336594 0.0453217696737819 -0.273282169694281
"NCU07662" -0.34545962200003 -1.54860557264807 2.42280472583524 0.0559254173979395 0.000942986901771467
"NCU01257" -2.80695216795024 -0.0175424344815583 2.87442541073109 0.0795767288882024 -0.680046806950199
"NCU11146" -0.0782186669354145 -0.443721178612696 2.8148600476784 0.0651742487204616 0.0169912170975696
"NCU08594" -0.112016433386362 -0.270104269725766 2.54366282949396 0.0331503793020962 0.0906967154668499
"NCU00582" -3.80830666269494 -0.106695555946585 4.52332697570071 0.273980717187298 0.488490201304241
"NCU03993" -0.170312582608037 -0.0026876032869015 2.85871702169856 0.0614628871705019 -0.220630935873966
"NCU07060" -0.372200445857958 -0.291824936194143 2.51182470106884 0.0776508136314737 -0.198423656888757
"NCU05715" -3.47119406949492 -0.0462872952876946 3.78353164895239 0.0151929210550313 -0.806573612620905
"NCU02529" -0.124028301718398 -0.0536380311579711 2.87526005049766 0.238063698354035 0.0639498522940793
"NCU00034" -2.63777269592129 -0.257049974135901 2.42351133869347 0.0309971915105074 0.516519747387299
"NCU08021" -2.36586411896976 -0.0151588142725452 3.14492690729841 0.0404988707636554 -0.46209645136654
"NCU09525" -0.699646010676224 -0.0560853917682813 2.52591961285583 0.403002684929921 -0.286571697917491
"NCU04570" -1.91373149989579 -1.54767552541435 2.2244336213196 0.0408304781886802 -0.177150554819746
"NCU05961" -0.627952342084692 -0.441236486766316 2.31392216358689 0.106570057115412 -0.157172198259632
"NCU00008" -0.422917872837654 -0.501732095273614 2.85044423385757 0.0357913143482436 -0.348991294381713
"NCU01367" -2.5361402657532 -0.201950728305246 3.53280030696611 0.0680493444972407 -0.5892360347995
"NCU05974" -0.896061575943173 -0.666688619328996 2.47075426972743 0.116852082139948 -0.255486669257279
"NCU00690" -0.211632267245251 -0.477188582592408 2.54360691773846 0.0152143985451879 0.0373123234975492
"NCU11397" -0.0213366493493384 -0.000522809334870168 2.62924286231834 0.0847303968552001 0.0552641583493292
"NCU06653" -0.27797473177876 -0.370758681956503 2.38630994085849 0.065986697928374 0.0997667415851664
"NCU09959" -6.62525746293582 -0.697280587724548 1.8681677227565 0.112745121754021 -0.474519566117468
"NCU05770" -4.58676861538124 -1.25260052936554 4.93522033091495 0.707151248803701 0.918965952154879
"NCU05575" -6.54727106605375 -0.517984966768359 2.40797569293902 0.089691576173741 -0.712729018968988
"NCU07195" -0.16055983327953 -0.0125662653202388 2.73667075229649 0.0528086047506101 0.0860472156071586
"NCU07974" -1.10088714997469 -0.928513737944477 2.09926074236155 0.0917111944184329 0.145167215109798
"NCU07002" -0.538179315558993 -1.38943532494952 2.88971561639985 0.029749753299052 -0.260017065198195
"NCU10518" -0.156086439930715 -0.0310899922790912 3.05178892691159 0.0435004391607398 0.194775117048002
"NCU09290" -0.338252553568894 -0.032898601164624 2.84699730023886 0.0215818247519547 -0.195534696308023
"NCU06834" -0.924951393001933 -0.256776009037341 2.44638690020676 0.0244294616312965 -0.307709640590999
"NCU07568" -3.51440769573668 -1.07783791260462 1.86394513164791 0.0182715075795937 -0.105862474402546
"NCU07624" -0.636043785417721 -0.196743460865943 3.02578747390737 0.583010068026751 0.021184271174903
"NCU07016" -0.766053322168529 -0.0388580158337738 2.49056713037464 0.17331594644014 -0.0468019868212163
"NCU11641" -1.01752535618303 -0.608695936228402 2.52858329344954 0.083283133830003 -0.151294511491146
"NCU01461" -0.397000459656986 -5.65067525719268e-05 2.84895849563499 0.0233301248725234 -0.299907338238922
"NCU00395" -0.794276210906819 -0.711595731388424 3.47431149525588 0.0633234513526389 0.0662164144574545
"NCU08309" -0.764793154065585 -0.346695242024868 2.20266724176625 0.0660231407955961 -0.110249641190622
"NCU02554" -1.33419466178304 -0.174195319737107 2.69103904033247 0.0132802444526549 0.374176664890328
"NCU04042" -0.899172494610577 -0.0806950841013732 2.4714214960587 0.0307657699929134 -0.200648408670326
"NCU02419" -0.692076683472807 -0.00350947067243878 2.80691998411137 0.0326188542805618 0.373895116079945
"NCU01550" -1.33139269706731 -0.667211538329751 3.19431568930116 0.0443918345977697 -0.380805856211435
"NCU10020" -0.324049488892014 -0.0398718645045355 2.81718989783541 0.158439765027685 0.00873328239976762
"NCU02962" -0.0703095761238573 -0.00192302313156963 2.90179823961431 0.0397201938593112 0.205588186897076
"NCU05279" -1.18207538294382 -0.736391232890879 2.41748740428841 0.0806409815502246 0.2600761821218
"NCU09853" -0.659589539940925 -0.636283892747231 2.63231285679823 0.157032998494799 -0.370607752482318
"NCU08226" -1.35835027209894 -0.0647137024648199 2.7567848110578 0.41984211852731 -0.443625003629936
"NCU07392" -0.50532293398926 -0.58486115603573 2.8952414030002 0.0667277201158823 -0.010590904000626
"NCU05600" -0.335410639173684 -0.0301577949936112 2.69520443749986 0.0305055745796153 0.103483375996785
"NCU05629" -1.1539047429874 -0.0195283323856248 2.39223881038947 0.775995218076628 -0.248050722479902
"NCU09175" -0.841563197055332 -0.375024830029908 3.39729280859305 0.0676130358087988 0.118990155191194
"NCU09814" -0.992677189945978 -0.0298521070113189 3.8370062710355 0.0137247212294852 -0.528632973371054
"NCU01897" -1.84852565442513 -0.629527290020841 4.12235321638304 0.118263234997936 -0.0781398773156538
"NCU07856" -1.37068547054027 -0.0333074498233088 2.99505749146104 0.0365087300734665 -0.390540381992347
"NCU02416" -0.491386035283727 -0.24602302194732 2.39742061631666 0.0206576278569227 -0.11003247235628
"NCU00621" -0.270965862528688 -0.0338333581228683 2.49806140275764 0.0148204187372437 -0.170086229106493
"NCU06675" -0.0237208971817109 -0.214896118142635 3.0420388457263 0.203974712958028 -0.13485036857272
"NCU01195" -1.18504051929125 -0.0084976501015175 3.6476699322881 0.0774215515739393 -0.256907419084754
"NCU00814" -3.1716667047254 -0.698387614619137 2.35508661542429 0.0138947086167787 0.424848519121709
"NCU06843" -0.0999946367451428 -0.00182395367672438 2.68420199396351 0.053340083406286 0.092618723718505
"NCU02603" -4.13984682811629 -0.114474135547213 4.11344755893432 0.188762796467208 0.883115485052121
"NCU07428" -7.59704068514238 -0.343503537739484 1.76546185249212 0.762944369277981 -0.459098065177663
"NCU08947" -0.0750197150678692 -0.595822823866331 2.93431145384363 0.0481684349675344 0.290103719487838
"NCU11928" -2.97081517979607 -0.383508465897116 2.00227401647476 0.0237821052617541 -0.22107734522774
"NCU04090" -1.21535400908524 -0.447294107580707 2.6808428986842 0.0239697250404747 0.259468192067589
"NCU09132" -0.505845117354805 -0.989426635971741 3.60806982093482 0.0188905344155606 -0.420918129141528
"NCU00204" -0.418364525391527 -0.0138688613919398 3.35958338462709 0.0661471479878873 -0.346776647819471
"NCU00768" -2.27840270577621 -0.099788337017919 2.32123589574939 0.0431462610310558 0.4398860669011
"NCU03859" -0.223729123393951 -0.091936867490815 2.86386462932941 0.0236346981380447 -0.200893387586156
"NCU12152" -0.592360089899579 -0.100584695671219 3.54599123623824 0.0299821439572321 0.291719947049802
"NCU01176" -0.53612005990803 -0.628043767442941 2.90985701846392 0.0601945852971668 -0.37300988846388
"NCU07782" -0.0938892263085055 -0.0100945706661635 2.78564420507725 0.0605877776324334 -0.0301201245034321
"NCU09241" -0.0955960628535557 -0.103416118513784 3.24774439787321 0.0971070371134731 -0.0401105185257936
"NCU05068" -9.63619073027382 -0.535133369051385 7.24060185692556 0.475339005254637 -1.65576188370641
